review_id,review_text,review_source,review_score,category
b19bfad414ab7e15c0aa6b4c0e642eef,ac nya bocor... hrs pake deposit 50rb.. kamar jd becek.. selimutnya tipis bngt.. ttg tmpt si boleh lah...strategis.. ,befc88fe53f24cb70ce7f9d2efd89858,7,fasilitas_inroom
1e184aaf8beb725e67eaf3a7f0cda011,so far so good,4c5d06b02c97731aaa976179c62dcf76,4,
b57fcbef9833552b9baccf93b319232a,ruangan y sangat bersih dan nyaman harga jg sangat terjangkau,befc88fe53f24cb70ce7f9d2efd89858,9.69999981,
dbfaa1c352641a757e816bf5e847cc83,"pelayanan ramah, membantu, bersih",4c5d06b02c97731aaa976179c62dcf76,4,
9b39f4989125979f931d8771188cc42d,Okelah. Cocok buat yg nyari hotel budget.,befc88fe53f24cb70ce7f9d2efd89858,8.5,
a4bd2b6ca6e56c8720ef2689f617ec30,kamar bersih dan bagus,4c5d06b02c97731aaa976179c62dcf76,4,
dd6508c6229e21aa49afc5a5884a8ee4,"mantap
",4c5d06b02c97731aaa976179c62dcf76,3,
7bfce0693d64ea28c9252b0dbd65af32,pretty gooddd! me and my husband have a good night even though we’re just for one night to stay there but we really enjoy our night at this hotel. it cleans and everything inside the room are totally works good. but for the breakfast they served me with bread but i think the breads already expired. but the nasi goreng was so good :) ,befc88fe53f24cb70ce7f9d2efd89858,9.69999981,
ff442a1a80ad334849b96ed3a8f3c0ac,"kamar bersih,pelayanan ramah

",4c5d06b02c97731aaa976179c62dcf76,3,
71ecd281e15d7117927999fa1b34bf0f,"pelayanan nya ramah, hotelnya adem..",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
1ad6863e92fc667fc8ec8818b348d145,"Tempat tidurnya nyaman, cuma kalau mau mandi pake air panasnya gak bisa nyala jadi gak bisa mandi air panas.",4c5d06b02c97731aaa976179c62dcf76,3,
5bdba920020436bd2eb644c6b579182c,-,4c5d06b02c97731aaa976179c62dcf76,3,
886fd6681cd2fb9fd74925b0169f22ac,"nyaman, bersih, udah lebih dari cukup karna ada kolam renang dengan budget minim. I like it. next time pasti ke tempat ini lagi",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
10adc3425b2d433b1d45aabb6dd8ff2c,SUASANANYA NYAMAN BANGET BUAT LIBURAN BARENG KELUARGA ,befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
954993e7d91df6eecaae9ed19c2bebc6,"sprei bercak2 hitam, gatal2, banyak semut, sedang mandi air mati, sayang saya lupa tidak mengambil fotonya. ",befc88fe53f24cb70ce7f9d2efd89858,6,linen_P1
954993e7d91df6eecaae9ed19c2bebc6,"sprei bercak2 hitam, gatal2, banyak semut, sedang mandi air mati, sayang saya lupa tidak mengambil fotonya. ",befc88fe53f24cb70ce7f9d2efd89858,6,fasilitas_inroom
59f24b7ce0be4316aef41b1b73086056,Kasurnya seperti tidak dibersihkan,befc88fe53f24cb70ce7f9d2efd89858,6,kebersihan_inroom_P1
0c1f759e47ed3a76141b43bb64431171,"recomended with the price. kamarnya bersih, suasana homi didapat. tersedia makan pagi jg cm kami tidaj makan karna ingin mencoba kuliner jogja. saya rasa ketika balik ke jogja akan menginap lg di sana",befc88fe53f24cb70ce7f9d2efd89858,9.10000038,
61c35b82447e6836f86b89ad6910d057,"ac di kamar kurang dingin walaupun sudah 16°c, dan sprei nya gatal .. kurang bersih",befc88fe53f24cb70ce7f9d2efd89858,6,linen_P1
61c35b82447e6836f86b89ad6910d057,"ac di kamar kurang dingin walaupun sudah 16°c, dan sprei nya gatal .. kurang bersih",befc88fe53f24cb70ce7f9d2efd89858,6,ac_P1
98ddaba23bae0c82005f4ff4b2c80646,"saya tidak nginap di sini stelah sy bayar.  sangat mengecewakan bahwa sy datang ke sana dn tidak ada pihak hotel yg merespon, sy sudah bayar. !! ",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,service_front_office
d92d5162fff6d3ed62e032d42d35c2ee,"ac tidak dingin, remote tv sedikit rusak, wifi sinyal jelek",befc88fe53f24cb70ce7f9d2efd89858,6.69999981,rusak
d92d5162fff6d3ed62e032d42d35c2ee,"ac tidak dingin, remote tv sedikit rusak, wifi sinyal jelek",befc88fe53f24cb70ce7f9d2efd89858,6.69999981,ac_P1
d92d5162fff6d3ed62e032d42d35c2ee,"ac tidak dingin, remote tv sedikit rusak, wifi sinyal jelek",befc88fe53f24cb70ce7f9d2efd89858,6.69999981,wifi_P1
c3c872fc12e25b52db11ba0a161b18d4,Buruk tidak seperti di foto. Suasana serem,befc88fe53f24cb70ce7f9d2efd89858,6,
49cce56d5c49a17c5ed77468be29047b,"enak nyaman cuma air di kamar mandi g bisa panas. deket sma pusat kota dan mall,depan hotel ada makanan dekat mcD KFC pizza dll..",befc88fe53f24cb70ce7f9d2efd89858,8.80000019,
87193774ebd469aefb039e4de444795e,pelayanan bagus dan nyaman lebih ditingkatkan lagi kedepannya,4c5d06b02c97731aaa976179c62dcf76,4,
85df619649f938436c8dff6ad613e7eb,"Tempatnya bagus, bersih, nyaman, petugas n ownernya ramah... Kamar seperti di gambar... Cuma sayangnya banyak nyamuk... ",befc88fe53f24cb70ce7f9d2efd89858,8.5,serangga
ea41c9c885a64e5c4cc230e2bb2e3fc0,"Nice service back then, first time using airy room and no regret, thank you.",4c5d06b02c97731aaa976179c62dcf76,4,
60d056d1be5fc21525b0779030c25c6d,Ac nya rusak n kurang dingin ampe 3 x pindah. ,befc88fe53f24cb70ce7f9d2efd89858,6,ac_P1
2eb4bb3b5cad6076a8e7aca28a4e2b2a,"positif: Lokasi strategis.. dari semua airy hotel yang pernah saya kunjungi.. cuma disini kamar tidur dibersihkan setiap hari.. handuk di ganti setiap hari.. camilan, air minum dan perlengkapan mandi dikasih setiap hari, jadi selama 3 hari disana saya dapat cemilan, air minum, perlengkapan mandi 3 set.. petugas ramah.. lokasi strategis.. di sekitar hotel juga banyak yang jual makanan.. overall oke banget buat harga segitu.. kebersihan memang benar2 dijaga.. recommended banget deh..  negatif: krn ga ada lift, jadi harus naik tangga.. waktu pertama kali datang, saya angkut tas ransel dan koper sendiri ke lantai 3.. padahal petugasnya melihat saya terengah2 berhenti di setiap tangga per lantai krn keberatan angkut barang tapi tetap ga dibantuin.. air panas nya ga hidup.. di area meja ga ada lampu.. jadi mau kerja juga ga bisa karena agak gelap..",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,air_panas_P1
2eb4bb3b5cad6076a8e7aca28a4e2b2a,"positif: Lokasi strategis.. dari semua airy hotel yang pernah saya kunjungi.. cuma disini kamar tidur dibersihkan setiap hari.. handuk di ganti setiap hari.. camilan, air minum dan perlengkapan mandi dikasih setiap hari, jadi selama 3 hari disana saya dapat cemilan, air minum, perlengkapan mandi 3 set.. petugas ramah.. lokasi strategis.. di sekitar hotel juga banyak yang jual makanan.. overall oke banget buat harga segitu.. kebersihan memang benar2 dijaga.. recommended banget deh..  negatif: krn ga ada lift, jadi harus naik tangga.. waktu pertama kali datang, saya angkut tas ransel dan koper sendiri ke lantai 3.. padahal petugasnya melihat saya terengah2 berhenti di setiap tangga per lantai krn keberatan angkut barang tapi tetap ga dibantuin.. air panas nya ga hidup.. di area meja ga ada lampu.. jadi mau kerja juga ga bisa karena agak gelap..",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,service
fbd244a15f76d0f20528fcc56b044486,good place,4c5d06b02c97731aaa976179c62dcf76,3,
cdbb2471ed5dcac6b73c75646779a7f6,Perlu lift barang,4c5d06b02c97731aaa976179c62dcf76,4,
23cde489ec3676313513e739f933825b,cukup baik,4c5d06b02c97731aaa976179c62dcf76,3,
46510ab9b88dc3368897c8a8af9abcd8,Tempatnya strategis..dekat pusat jajanan..otak2..mpek2..kue2 tradisional (serabi..jongkong..kue lapis legit dll).. Tempat makan pun enak2 dekat disitu..jd ga pusing cari2 tempat makan..restoran seafoodnya enak..makanan tradisional bangka..dekat kopitiam juga klo mau minum2 ,befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
2f837f9c5b59d56226f44fc5789446d9,"Lokasi hotel ini bagus,tapi pelayanan kurang bagus harus Chek ini time jm 2 siang.gk bisa toleransi dikit.",befc88fe53f24cb70ce7f9d2efd89858,6.30000019,
a2fd402eec479a56c684ad9bffe08cda,"tempatnya nyaman, pelayanannya baik dan dekat kemana ",4c5d06b02c97731aaa976179c62dcf76,3,
b2b080b6581a1f885f730a29600673f0,bagus,4c5d06b02c97731aaa976179c62dcf76,3,
a396429a1caa2b3abb68219376ee32f1,"hotelnya baguslah
",4c5d06b02c97731aaa976179c62dcf76,3,
9e09c92f342e8fd13b92212d621b6a6f,"pelayanan baik. fasilitas baik. 
cuma ac kurang dingin.",4c5d06b02c97731aaa976179c62dcf76,3,ac_P1
d90d531145ccf57d50d48541f717e1f2,"tempatnya nyaman , tenang , ramah ",befc88fe53f24cb70ce7f9d2efd89858,9.69999981,
69266457e62d308dc87d9c3016ac9aca,nyaman tenang good bersih ,4c5d06b02c97731aaa976179c62dcf76,3,
d600e3c619c36f20e5c96801a8767144,tempat bersih. pegawai cekatan. sangat menyenangkan,4c5d06b02c97731aaa976179c62dcf76,4,
30e5fd2f38abb63d5959e72f1482ac89,nyaman,4c5d06b02c97731aaa976179c62dcf76,3,
89e4b0b1d053d47e2b49021d4dfd6695,"Goooooodd
",4c5d06b02c97731aaa976179c62dcf76,3,
1b4abf76b98add40170710975af232e5,"
setiap istri sya ke jakarta saya selalu menginap dsinii ",4c5d06b02c97731aaa976179c62dcf76,3,
c9a8f31672a687f5256f180830447b95,"Petugasnya ramah2, kamar nyaman, bersih dan dpt snack.",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
e95181e9978c7614be4a5adaba044826,"Hotelnya tidak sesuai dengan foto,banyak nyamuk,kamar mandinya sempit.",befc88fe53f24cb70ce7f9d2efd89858,5.80000019,serangga
56aa9aeea55c78b4ff6dd84ea6eca49c,not bad.. bersih ramah,4c5d06b02c97731aaa976179c62dcf76,4,
d023bbadecc2302385e2b18f8ea6d9a4,"cukup bagus

",4c5d06b02c97731aaa976179c62dcf76,3,
79c4aafcaf58fc7b41c91fea934dd973,"Good room service,  clean bathroom,  minus floor still need to clean but is ok.  And 30 walk to airport ",befc88fe53f24cb70ce7f9d2efd89858,8.5,
b09488c478ebf5cf5f3179e2778a6981,next pasti balik lagi klo liburan ke Bali,4c5d06b02c97731aaa976179c62dcf76,4,
e635e4b4bf33c1adb267e672276998ec,"Nyaman, kamar luas, fasilitas lengkap, tp kamar mandi agak bau dan jam renang yg dibatasi",4c5d06b02c97731aaa976179c62dcf76,3,bau_P1
e635e4b4bf33c1adb267e672276998ec,"Nyaman, kamar luas, fasilitas lengkap, tp kamar mandi agak bau dan jam renang yg dibatasi",4c5d06b02c97731aaa976179c62dcf76,3,fasilitas
c8dc8bde49953bd1179b61b3241ad93e,"Sangat bagus dan recomended, ditengah* jika mau kmn*, dan pelayanannya sabgat good",4c5d06b02c97731aaa976179c62dcf76,4,
bb377b8b64c772ae9bc1cbb7b5cb9411,"The bed is too soft which cause back pain.  We suggest for Airy to change the bed with better quality.  Other than the bed issue,  the place is great. ",befc88fe53f24cb70ce7f9d2efd89858,6.69999981,fasilitas_inroom
1fce60ef2f6402c1dbbbdbfc357efe4e,clean and comfort lokasi dekat ke mana2,befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
d561e56e5b0f0aeeade60728fade35a9,"sayangnya handuk kasar dan toilet terkadang bau
snack kamar tidak ready",4c5d06b02c97731aaa976179c62dcf76,3,sunrise_meal_P1
d561e56e5b0f0aeeade60728fade35a9,"sayangnya handuk kasar dan toilet terkadang bau
snack kamar tidak ready",4c5d06b02c97731aaa976179c62dcf76,3,bau_P1
d150ab9534b84314b83e828e05b598a3,kamar ok,4c5d06b02c97731aaa976179c62dcf76,3,
de3527b61e0a54e5775e11d95fc6caaa,The first room not ready. Than second room shower broke.. than third room shower it’s so bad.. but reseptionis good lah.. hmmm air conditioner not cold.. so so la.. but untuk harga cheaper .. lumayan buat tidur but kamar mandi please tolong di perbaiki.. itu better karena kita mau bersih” badan butuh air yg mengalir lancar.. thankyou,befc88fe53f24cb70ce7f9d2efd89858,6,rusak
de3527b61e0a54e5775e11d95fc6caaa,The first room not ready. Than second room shower broke.. than third room shower it’s so bad.. but reseptionis good lah.. hmmm air conditioner not cold.. so so la.. but untuk harga cheaper .. lumayan buat tidur but kamar mandi please tolong di perbaiki.. itu better karena kita mau bersih” badan butuh air yg mengalir lancar.. thankyou,befc88fe53f24cb70ce7f9d2efd89858,6,fasilitas
0f9fa5be0249550954857ed0a7fcf778,H,4c5d06b02c97731aaa976179c62dcf76,3,
576f20739776a75aae61da8b7b21f4f9,"mantap
",4c5d06b02c97731aaa976179c62dcf76,3,
e7baec760934d751d756aea69f6dca68,,4c5d06b02c97731aaa976179c62dcf76,3,
6bad2273fd3afabcdeed884f3943cfd3,kotor dan bau kurang sedap dari toilet,4c5d06b02c97731aaa976179c62dcf76,1,bau_P1
6bad2273fd3afabcdeed884f3943cfd3,kotor dan bau kurang sedap dari toilet,4c5d06b02c97731aaa976179c62dcf76,1,service_house_keeping
6bad2273fd3afabcdeed884f3943cfd3,kotor dan bau kurang sedap dari toilet,4c5d06b02c97731aaa976179c62dcf76,1,kebersihan
af8fbfd62c735289cbc8042e2fc6fc52,Mantap,4c5d06b02c97731aaa976179c62dcf76,3,
c811a189446aa393d480748aa9b87ad8,Nyaman,4c5d06b02c97731aaa976179c62dcf76,4,
8c7bb409c059641e141016fa833225c4,mantap,4c5d06b02c97731aaa976179c62dcf76,3,
d4cbeda3727d2b0d6119036937830833,Enak buat istirahat. Terima kasih,4c5d06b02c97731aaa976179c62dcf76,4,
1c75ae7152663cce2848097ece4e32da,mantap dan amat sangat memuaskan,befc88fe53f24cb70ce7f9d2efd89858,8.5,
20e848e4265cb77e1312cf879b79319c,Hotel nya bagus. Terjangkau juga harganya. Fasilitasnya bagus. Di kasi snack jga. Dengan harga yang murah bisa dapat fasilitas yang memuaskan,befc88fe53f24cb70ce7f9d2efd89858,8.5,
68e0e044b8c44fe990a542a975496c5b,Kamar mandi aja yang perlu ditingkatkan lagi kebersihannya ...,4c5d06b02c97731aaa976179c62dcf76,3,kebersihan_inroom_P1
699eb8db932cb21bc24f2837bb096d68,"temboknya kotor, kamar kurang bersih. Makanan kurang rasa. Agak horor lingkungannya.",4c5d06b02c97731aaa976179c62dcf76,2,kebersihan_inroom_P1
699eb8db932cb21bc24f2837bb096d68,"temboknya kotor, kamar kurang bersih. Makanan kurang rasa. Agak horor lingkungannya.",4c5d06b02c97731aaa976179c62dcf76,2,fisik_bangunan
699eb8db932cb21bc24f2837bb096d68,"temboknya kotor, kamar kurang bersih. Makanan kurang rasa. Agak horor lingkungannya.",4c5d06b02c97731aaa976179c62dcf76,2,breakfast
a95642142d8c805fccb9d611f509d842,"asep rokok dari kamar sebelah masuk kedalam, suaranya nya nembus, uda gitu airnya mati jadinya susah mau BAB n mandinya.",4c5d06b02c97731aaa976179c62dcf76,2,fasilitas_inroom
a95642142d8c805fccb9d611f509d842,"asep rokok dari kamar sebelah masuk kedalam, suaranya nya nembus, uda gitu airnya mati jadinya susah mau BAB n mandinya.",4c5d06b02c97731aaa976179c62dcf76,2,fisik_bangunan
612f3298ee767fdcd2a8ee980029b562,beda foto dengan aslinya,4c5d06b02c97731aaa976179c62dcf76,2,marketing_false
8bfa49e38d11f619a02c4eddd88c809d,bagus,4c5d06b02c97731aaa976179c62dcf76,3,
5e59a56127a0cfbde5b17d898b68f734,"strategis, nyaman & baik.. harga terjangkau, tidak mengecewakan  ",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
519eb1a82d32f8e597c13606ce40180e,"Mengecewakan... Spt beli kucing dlm karung, Kupikir hotel AIRY pd umumnya... Ternyata... Sb diiklannya ditulis hotel Airy... ",befc88fe53f24cb70ce7f9d2efd89858,6,
470f304025caf01985cd403cc3e8cd75,ok,4c5d06b02c97731aaa976179c62dcf76,3,
26d40ef0c57bd001fa3e8a3c9ec63bab,"Puas sekali di airy gak mengecewakan sangat nyaman dan harga terbilang terjangkau,, terimakasih airy ",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
5560ccca77ca5204c97510ee38db5d00,bersih nyaman pelayanan yg baik 24 jam. tp bgi perokok harus bolak baluk ke loby klo mau ngerokok. karna klo ngeroko dikamar bisa kena denda 500k,befc88fe53f24cb70ce7f9d2efd89858,8.5,
388d7363245d18aab111867a39066b58,"Tempat yang strategis, nyaman, bersih dan sesuai dengan budget, murah tapi tidak murahan.",befc88fe53f24cb70ce7f9d2efd89858,8.5,
41641f771c17aff6543aff25711ecbe8,"hotel dengan perlengkapan kamar yg lengkap standar airy, tapi kamar sempit, front office harus lebih ramah lagi, kamar tidak dibersihkan padahal saya menginap untuk 2 malam ",befc88fe53f24cb70ce7f9d2efd89858,8.69999981,service_house_keeping
2a200da0938d7def314e314e7610e2ad,"toiletnya kotor, waktu itu sy sampai dihotel jam 13:15, utk check in hrs mnggu jam 2, trus ga berapa lama mas'nya bilang hrs nggu stengah jam lg. klo mau early check in hrs bayar 50rb padahal kamar jg sdh ready... karena sdh capek perjalanan akhirnya bayar 50rb. baru kali ini dpt pngalaman kurng mnyenangkn dari hotel airy... next ga ke hotel ini lg...",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,service_front_office
2a200da0938d7def314e314e7610e2ad,"toiletnya kotor, waktu itu sy sampai dihotel jam 13:15, utk check in hrs mnggu jam 2, trus ga berapa lama mas'nya bilang hrs nggu stengah jam lg. klo mau early check in hrs bayar 50rb padahal kamar jg sdh ready... karena sdh capek perjalanan akhirnya bayar 50rb. baru kali ini dpt pngalaman kurng mnyenangkn dari hotel airy... next ga ke hotel ini lg...",befc88fe53f24cb70ce7f9d2efd89858,4.80000019,kebersihan_inroom_P1
91e6c3dd4e3a501e2c6497bcef3c1d01,"kualitas ok, fasilitas sesuai, dekat mini market, kamar kurang bersih (semut)",4c5d06b02c97731aaa976179c62dcf76,3,serangga
0bcdc6b3780f52a7cf438e79c54499dd,bersih dan nyaman,4c5d06b02c97731aaa976179c62dcf76,3,
b2639ac03f199d9513ae3f95db3abc12,"Pelayanan oke dan helpfull, ruangan dan kamar mandi bersih, lokasi strategis, fasilitas lumayan",befc88fe53f24cb70ce7f9d2efd89858,8.5,
a13a54379246efcaa43d6f812a04b504,"kurang senyum, selebihnya baik",4c5d06b02c97731aaa976179c62dcf76,3,service
473cdaa8e1bd0adc66e2681c75567a99,Great price with great facilities at great location. That's triple greatness!,befc88fe53f24cb70ce7f9d2efd89858,9.69999981,
e2ad35263aada2355264b0604fbb1a84,mantappp,4c5d06b02c97731aaa976179c62dcf76,3,
4c171c7893e6d2b39b30b5c3aff3dd76,"saya kurang puas dengan room yg saya dapatkan di airy eco lembang 68 it's spooky, pelayanan bagus, ruangan OK n luas, lingkungan sekitarnya kurang bangeett..saya ga rekomendasiin klo buat yg lg honeymoon mah..",befc88fe53f24cb70ce7f9d2efd89858,6,
c541595ec00535a8b99184ea40761f3c,Good,4c5d06b02c97731aaa976179c62dcf76,4,
01f08be715a2631bb2eef4f3712f4d07,"suka banget, letaknya sangat strategis.",befc88fe53f24cb70ce7f9d2efd89858,9.69999981,
c8b9e537fc873c73a6ac76099495e6ef,"Akses mudah dari jalan besar tritura masuk gang suka tirta sekitar 50an meter, tempat aman nyaman bersih. Makasih",befc88fe53f24cb70ce7f9d2efd89858,9.39999962,
4968003e473cba1f33b5f57a383aa10b,sangat memuaskan. ,4c5d06b02c97731aaa976179c62dcf76,3,
dc074bb31ea122e9b2d5f81bf57e8e29,Ok... ,4c5d06b02c97731aaa976179c62dcf76,3,
06a215b720bd00c418ea4e2fa79baaf8,"sip

",4c5d06b02c97731aaa976179c62dcf76,3,
9d78c0fd886a0204adfb224b0a5c34e9,bagus nyaman rapi terawat the best nih 😆😚,4c5d06b02c97731aaa976179c62dcf76,4,
f8ff47085a0d5112764009badab8b681,baguss memuaskan pelayanan nyaman.,befc88fe53f24cb70ce7f9d2efd89858,8.5,
e2e061f25ef02bc7fdb64c349ac13447,"baik
",4c5d06b02c97731aaa976179c62dcf76,3,
40a11e8b5cab4e46162fd28b90e41762,"kamar kotor lantai bedebu, sarung bantal bau, wifi gabisa, ac ga dingin.. kurang recomended..",befc88fe53f24cb70ce7f9d2efd89858,6,kebersihan_inroom_P1
40a11e8b5cab4e46162fd28b90e41762,"kamar kotor lantai bedebu, sarung bantal bau, wifi gabisa, ac ga dingin.. kurang recomended..",befc88fe53f24cb70ce7f9d2efd89858,6,bau_P1
40a11e8b5cab4e46162fd28b90e41762,"kamar kotor lantai bedebu, sarung bantal bau, wifi gabisa, ac ga dingin.. kurang recomended..",befc88fe53f24cb70ce7f9d2efd89858,6,wifi_P1
40a11e8b5cab4e46162fd28b90e41762,"kamar kotor lantai bedebu, sarung bantal bau, wifi gabisa, ac ga dingin.. kurang recomended..",befc88fe53f24cb70ce7f9d2efd89858,6,ac_P1
bfc515b5536c82b0cee75c347977cf7f,"pelayanan ok tempat nyaman cm kurang lega dikit kamarnya
sarapan nya sll sama dah 2 kali nginep disini.
keseluruhan ok",4c5d06b02c97731aaa976179c62dcf76,3,
9530b5630192e413df89a514cc0b5f45,bersih..nyaman dan tempatnya deket dgn sarana umum...suka sekali,befc88fe53f24cb70ce7f9d2efd89858,8.80000019,
87ef77d5cb65b94a5c23679e0561a449,ya cm kemarin kecewa karena kena cas,4c5d06b02c97731aaa976179c62dcf76,3,
55a9751c8c2ef191323dae5c6a1c5e8d,sangat berkesan dan pelayanan sangat memuaskan,4c5d06b02c97731aaa976179c62dcf76,4,
761dcdd291711de57f0747919bc2067f,"hotelnya mantep, sekelas apartement.",befc88fe53f24cb70ce7f9d2efd89858,8.5,
887514654dca5f034135153245b37695,"pelayanan
",4c5d06b02c97731aaa976179c62dcf76,3,
55afd4ff145b389f382cb50e0ab1ffc2,"Tempat yg nyaman, lokasi strategis, harga murah, sarapan enak & bervariasi",befc88fe53f24cb70ce7f9d2efd89858,10,
07061f46642631898c09ed19bfbce2ad,sedikit horror ,4c5d06b02c97731aaa976179c62dcf76,2,
a6d50722e406953f6f882dd539483c85,bersih,4c5d06b02c97731aaa976179c62dcf76,3,
b6f3237bb31f6d72add9262203ad7949,"This hotel is good services, and cheaps  recommended for short time to stay",befc88fe53f24cb70ce7f9d2efd89858,8.5,
ba35487c2ea0f85aef19cbc70bc46468,dengan harga segitu sangat nemuaskan,4c5d06b02c97731aaa976179c62dcf76,3,
6b8c54a9ac2cd838acfcd3f0c71889b7,"dua jempol untuk hotel dengan budget 250rb'an dikelasnya. kamar dan toilet sangat bersih dan rapi,pelayanan sangat baik,makanannya juga lumayan enak,saya kaget pertama masuk kamar karna ini jauh lebih bersih dan nyaman dari hotel bintang 3 di depan mantos maupun mtc yg pernah saya singgahi dan harganya jauh lebih mahal. sangat recommended untuk stay dihotel ini. bersih,budget hemat dan pelayanan ramah.",befc88fe53f24cb70ce7f9d2efd89858,9.69999981,
c2ab93395dcd9428fbb7244a47631388,"Saat lampu mati, pihak hotel tidak menyediakan genset buat cadangan. Dan dua kali hotel mati lampu, serta waktu nya lumayan lama",befc88fe53f24cb70ce7f9d2efd89858,6.19999981,fasilitas
d1632fd01cc8d3f390fb89bbf1f90013,"nice room, homey and near to GWK, easy acces. thank you airy rooms",befc88fe53f24cb70ce7f9d2efd89858,8.5,
40adaa69a6b9145c91ef19ecfb9e16c3,hotel ini cocok sekali bagi para backppacker yang ingin beristirahat bersih dan nyaman recom deh,befc88fe53f24cb70ce7f9d2efd89858,8.5,
bb6f425854a175fced55662cea546936,good,4c5d06b02c97731aaa976179c62dcf76,3,
6e50a16d7dcc3416f8755c4c5d476b38,kurang memadai,4c5d06b02c97731aaa976179c62dcf76,1,overall
a7eb53e845e0d60ef150ba7d4a1371b0,luar biasa ,4c5d06b02c97731aaa976179c62dcf76,4,
085aab05e48f9d417ce0236af683a630,"cemilan Dan minuman nya keren...
posisi AC jgn lsg menyembur ke tempat tidur..
badan jadi sakit kena semburan AC",4c5d06b02c97731aaa976179c62dcf76,3,
5e8e6d98e74b9f73b16386eaabadd9c4,Kirain bisa cewe cowok ternyata gabisa ,4c5d06b02c97731aaa976179c62dcf76,1,
0b0e61fdd1000d4117d7848056534b9b,"tempat nyaman dan bersih, harga sangat terjangkau, recomended",4c5d06b02c97731aaa976179c62dcf76,3,
460671eabe6dd6452c21864ffcfb53f8,"baik tetimakasihhhj
",4c5d06b02c97731aaa976179c62dcf76,4,
90af9f4e4cddcf62c5c8540b5dbd0521,"Dear Airy Team,  Saya mempunya kendala dan tidak bisa merekomendasikan Airy Hotel kepada semua orang.   Oleh karena ada bencana alam gempa di Lombok dan situasi yang masih siaga (info resmi dari pemerintah), saya tidak bisa ke lombok apalagi menginap di Airy Hotel Lombok Tengah. Saya sudah mengajukan refund dengan cara email dan telepon kepada pihak Traveloka sebagai media saya untuk memesan hotel Airy ini dan kepada Airy Customer Service Pusat sesuai dengan nomor kontak di invoice pemesanan hotel, serta kepada pihak hotel langsung.  Dari pihak Traveloka sangat mendukung customer untuk pengajuan refund apabila dari dari pihak hotel sudah menyetujui refund. Namun saya kecewa dari pihak Airy dan pihak hotel yang tetap mementingkan kondisi di hotel saja, yang menyatakan kodisi hotel sangat baik dan tidak terkena dampak gempa. Dengan alasan tersebut, pihak airy dan hotel tidak menyetujui pengajuan refund. Mulai dari 2 minggu sebelum saya mengajukan refund, saya diminta untuk konfirmasi kembali sendiri ke hotel H-1 bahkan Hari H check in untuktanya kondisi hotel, apabila kondisi hotel baik2 saja, maka pengajuan refund tidak akan disetujui. Namun saat saya konfirmasi ke hotel H-1 malah dibilang seharusnya tidak mengajukan refund H-1. Demikian tidak konsisten antara pihak Airy customer service pusat dengan pihak hotel.  Menurut saya, pihak airy dan hotel sangat tidak memprioritaskan kepentingan kemanan dan keselamatan dari calon customernya. Dan tidak mau berpikir dan berpandangan luas bahwa customer yang akan menginap di hotel, tentu pasti ingin berlibur dan memakai transportasi dari bandara dan di lombok sendiri. Pihak Airy dan hotel hanya mementingkan kondisi hotel, bukan kondisi customer yang berharap ingin berlibur di lombok. Apakah pihak Airy dan hotel tetap berharap customer datang dan check in saat kondisi di Lombok sedang siaga meskipun tidak disarankan oleh pemerintah untuk datang ke Lombok?  Saya sangat menghargai hotel2 lainnya tempat saya pesan di hari2 lainnya, yang bersedia memberikan refund bahkan sudah mentransfer dana 100% ke rekening saya saat ini meskipun di invoice tertulis noncancelable, namun mereka mengerti karena ini bukan kemauan customer tapi karena bencana alam gempa yang sudah merenggut korban 436 orang. Sayangnya pihak Airy dan hotel masih merekomendasikan customer untuk check in dan tidak mempedulikan keadaan customer bagaimana transportasi mulai dari bandara dan di lombok serta tempat wisata yang belum aman untuk wisatawan berlibur, hanya bisa menjamin kondisi hotel yang masih baik.   Demikian informasi dari saya untuk memberikan kritik dan saran kepada Airy agar ke depannya bisa memberikan pelayanan yang baik dan tidak mengecewakan serta merugikan customer ke depannya seperti saya dan kawan2 melalui pengalaman saya ini.  Terima kasih.  Best Regards,  Rita Wijaya  Get Outlook for Android",befc88fe53f24cb70ce7f9d2efd89858,6,airy_internal
2fe698fc49a8d9f768f6730aba6523f7,"tempat nya lumayan strategis dekat dengan supermarket, gampang kalau butuh belanja. ",4c5d06b02c97731aaa976179c62dcf76,3,
cc4b0aac08a6696d20d38ef077dd721f,tempatny kotor..,4c5d06b02c97731aaa976179c62dcf76,2,kebersihan
796cab64fa714589bb6b1ca6bcd5fa86,Mantap Room nya..,4c5d06b02c97731aaa976179c62dcf76,4,
467dcdf6f0a38a521a9bc2cf72c6280a,,4c5d06b02c97731aaa976179c62dcf76,4,
